threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
0.7777777777777778,3.0276503540974917,0.03243938053575316,0.08323075455305662,0.028358681917005434,3.409601690891964,0.0862966686849901,0.08323075455305662,0.02835868191700546,0.029913623290932296,0.06077832759750539,0.029913623290932282,0.06077832759750539,0.08323075455305662,0.0721939176119858,0.04206663590323119
0.787878787878788,3.0276503540974917,0.02623015620010548,0.07690046472318468,0.02376624777119893,2.7770438245870532,0.07568347075894384,0.07690046472318468,0.02376624777119892,0.025589769863975684,0.04874746025195009,0.025589769863975664,0.04874746025195009,0.07690046472318468,0.06639196336920901,0.040425427346501945
0.797979797979798,3.0276503540974917,0.03228916262854348,0.08910251530289454,0.0204149952326689,3.1111832124014134,0.09049037222476106,0.08910251530289454,0.02041499523266892,0.029653576310333527,0.05219924042033352,0.02965357631033355,0.05219924042033352,0.08910251530289454,0.08356821530725686,0.042803998700474966
0.8080808080808082,3.0276503540974917,0.030161822491178727,0.08937027430114451,0.02118598384931981,3.176836461303194,0.08732309638893605,0.08937027430114451,0.021185983849319828,0.027883859964414493,0.0504279589354083,0.02788385996441452,0.0504279589354083,0.08937027430114451,0.08665306781929119,0.04475876890800554
0.8181818181818182,3.0276503540974917,0.030979031919516398,0.09346273585262574,0.01960815503034051,3.692359273674682,0.09056426093058176,0.09346273585262574,0.019608155030340517,0.028599031011263307,0.05240460728830516,0.028599031011263324,0.05240460728830516,0.09346273585262574,0.09363269230023435,0.046392786153522804
0.8282828282828284,3.0276503540974917,0.028980822501219295,0.08752322921761661,0.018269798818146006,3.4590692002942607,0.08381729345272627,0.08752322921761661,0.018269798818146003,0.02553356759743872,0.05232869368602523,0.02553356759743873,0.05232869368602523,0.08752322921761661,0.09354305125215026,0.04343581757076283
0.8383838383838385,3.0276503540974917,0.028119965678654685,0.08537672027209656,0.013977658511780334,2.046529759106664,0.0803723545371726,0.08537672027209656,0.013977658511780339,0.02401875316213686,0.03747720992732818,0.024018753162136825,0.03747720992732818,0.08537672027209656,0.09756955659042577,0.04144359882905422
0.8484848484848485,3.0276503540974917,0.024422744961215555,0.06773383071854888,0.012055745146676003,4.878787278245592,0.06536416133488052,0.06773383071854888,0.012055745146675996,0.018893613423100076,0.05557873735711889,0.018893613423100083,0.05557873735711889,0.06773383071854888,0.08464990396452456,0.03159921749129509
0.8585858585858587,3.0276503540974917,0.020680896746841423,0.053833717589275694,0.010456008856766189,6.064256436138858,0.05286254322815285,0.053833717589275694,0.010456008856766202,0.01482452072225399,0.06128407008122327,0.014824520722253997,0.06128407008122327,0.053833717589275694,0.0735646047965818,0.02432246191627498
0.8686868686868687,3.0276503540974917,0.01750740640752196,0.04831880324858285,0.012054194607633894,,0.045154287935273194,0.04831880324858285,0.012054194607633899,0.012423246719778068,0.07559513744955945,0.012423246719778056,0.07559513744955945,0.04831880324858285,0.06927674775736159,0.023611819987965382
0.8787878787878789,3.0276503540974917,0.015919944587094233,0.04536462402078795,0.012163909934326296,,0.041429754982992055,0.04536462402078795,0.012163909934326304,0.010893362184303661,0.09658167498972468,0.010893362184303649,0.09658167498972468,0.04536462402078795,0.07054066097250654,0.02282813128816575
0.888888888888889,3.0276503540974917,0.016568308322428775,0.04315853261862392,0.0074168702914285045,,0.04192676380046017,0.04315853261862392,0.007416870291428526,0.010796295378970816,0.11565493047205773,0.010796295378970821,0.11565493047205773,0.04315853261862392,0.07162192188825797,0.01921159362448144
0.8989898989898991,3.0276503540974917,0.011021117703616759,0.03138681534374128,0.006370331362040975,,0.02870921840645423,0.03138681534374128,0.006370331362040982,0.007106878831633502,0.11005088298143338,0.0071068788316335256,0.11005088298143338,0.03138681534374128,0.04706685176320336,0.015041955912064852
0.9090909090909092,3.0276503540974917,0.009153465830915383,0.02454363740638728,0.0028488987929445285,,0.023581348223477492,0.02454363740638728,0.002848898792944492,0.005622107061635883,0.07559289460184544,0.005622107061635862,0.07559289460184544,0.02454363740638728,0.03914206918316219,0.010705301418110698
0.9191919191919192,3.0276503540974917,0.00501952027019774,0.01091579642881761,0.0028488987929445285,,0.012091460170678806,0.01091579642881761,0.002848898792944492,0.002778208062883894,0.408248290463863,0.002778208062883862,0.408248290463863,0.01091579642881761,0.013858977021417453,0.004221692615458354
0.9292929292929294,3.0276503540974917,0.00032556050036058437,0.0,0.0,,0.0,0.0,0.0,0.00032556050036049064,,0.00032556050036058437,,0.0,,0.0
0.9393939393939394,3.0276503540974917,0.00032556050036058437,0.0,0.0,,0.0,0.0,0.0,0.00032556050036049064,,0.00032556050036058437,,0.0,,0.0
0.9494949494949496,3.0276503540974917,0.00032556050036058437,0.0,0.0,,0.0,0.0,0.0,0.00032556050036049064,,0.00032556050036058437,,0.0,,0.0
0.9595959595959597,3.0276503540974917,0.00032556050036058437,0.0,0.0,,0.0,0.0,0.0,0.00032556050036049064,,0.00032556050036058437,,0.0,,0.0
0.9696969696969697,3.0276503540974917,0.00032556050036058437,0.0,0.0,,0.0,0.0,0.0,0.00032556050036049064,,0.00032556050036058437,,0.0,,0.0
0.9797979797979799,3.0276503540974917,0.00032556050036058437,0.0,0.0,,0.0,0.0,0.0,0.00032556050036049064,,0.00032556050036058437,,0.0,,0.0
0.98989898989899,3.0276503540974917,0.00032556050036058437,0.0,0.0,,0.0,0.0,0.0,0.00032556050036049064,,0.00032556050036058437,,0.0,,0.0
1.0,3.0276503540974917,0.00032556050036058437,0.0,0.0,,0.0,0.0,0.0,0.00032556050036049064,,0.00032556050036058437,,0.0,,0.0
