,threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
28,0.28,0.0,0.7925531914893617,0.9078947368421053,0.7142857142857143,3.1776315789473686,0.12894736842105256,0.9078947368421053,0.2857142857142857,0.08045977011494253,0.6831683168316832,0.9195402298850575,0.6831683168316832,0.9078947368421053,0.7796610169491525,0.5372340425531915
29,0.29,0.0,0.7925531914893617,0.9078947368421053,0.7142857142857143,3.1776315789473686,0.12894736842105256,0.9078947368421053,0.2857142857142857,0.08045977011494253,0.6831683168316832,0.9195402298850575,0.6831683168316832,0.9078947368421053,0.7796610169491525,0.5372340425531915
30,0.3,0.0,0.7978723404255319,0.9078947368421053,0.7232142857142857,3.2801358234295415,0.12735542560103957,0.9078947368421053,0.2767857142857143,0.07954545454545454,0.69,0.9204545454545454,0.69,0.9078947368421053,0.7840909090909091,0.5319148936170213
31,0.31,0.0,0.7978723404255319,0.8947368421052632,0.7321428571428571,3.3403508771929817,0.14377406931964057,0.8947368421052632,0.2678571428571429,0.08888888888888889,0.6938775510204082,0.9111111111111111,0.6938775510204082,0.8947368421052632,0.7816091954022989,0.5212765957446809
32,0.32,0.0,0.8085106382978723,0.8947368421052632,0.75,3.5789473684210527,0.14035087719298245,0.8947368421052632,0.25,0.08695652173913043,0.7083333333333334,0.9130434782608695,0.7083333333333334,0.8947368421052632,0.7906976744186046,0.5106382978723404
33,0.33,0.0,0.8138297872340425,0.8947368421052632,0.7589285714285714,3.7115009746588687,0.1386996904024768,0.8947368421052632,0.2410714285714286,0.08602150537634409,0.7157894736842105,0.9139784946236559,0.7157894736842105,0.8947368421052632,0.7953216374269005,0.5053191489361702
34,0.34,0.0,0.8138297872340425,0.8947368421052632,0.7589285714285714,3.7115009746588687,0.1386996904024768,0.8947368421052632,0.2410714285714286,0.08602150537634409,0.7157894736842105,0.9139784946236559,0.7157894736842105,0.8947368421052632,0.7953216374269005,0.5053191489361702
35,0.35000000000000003,0.0,0.8138297872340425,0.8947368421052632,0.7589285714285714,3.7115009746588687,0.1386996904024768,0.8947368421052632,0.2410714285714286,0.08602150537634409,0.7157894736842105,0.9139784946236559,0.7157894736842105,0.8947368421052632,0.7953216374269005,0.5053191489361702
36,0.36,0.0,0.824468085106383,0.8947368421052632,0.7767857142857143,4.008421052631579,0.13551119177253476,0.8947368421052632,0.2232142857142857,0.08421052631578947,0.7311827956989247,0.9157894736842105,0.7311827956989247,0.8947368421052632,0.804733727810651,0.4946808510638298
37,0.37,0.0,0.8191489361702128,0.881578947368421,0.7767857142857143,3.9494736842105262,0.15245009074410168,0.881578947368421,0.2232142857142857,0.09375,0.7282608695652174,0.90625,0.7282608695652174,0.881578947368421,0.7976190476190474,0.48936170212765956
38,0.38,0.0,0.8191489361702128,0.881578947368421,0.7767857142857143,3.9494736842105262,0.15245009074410168,0.881578947368421,0.2232142857142857,0.09375,0.7282608695652174,0.90625,0.7282608695652174,0.881578947368421,0.7976190476190474,0.48936170212765956
39,0.39,0.0,0.8191489361702128,0.881578947368421,0.7767857142857143,3.9494736842105262,0.15245009074410168,0.881578947368421,0.2232142857142857,0.09375,0.7282608695652174,0.90625,0.7282608695652174,0.881578947368421,0.7976190476190474,0.48936170212765956
40,0.4,0.0,0.824468085106383,0.881578947368421,0.7857142857142857,4.114035087719298,0.15071770334928233,0.881578947368421,0.2142857142857143,0.09278350515463918,0.7362637362637363,0.9072164948453608,0.7362637362637363,0.881578947368421,0.8023952095808384,0.48404255319148937
41,0.41000000000000003,0.0,0.824468085106383,0.881578947368421,0.7857142857142857,4.114035087719298,0.15071770334928233,0.881578947368421,0.2142857142857143,0.09278350515463918,0.7362637362637363,0.9072164948453608,0.7362637362637363,0.881578947368421,0.8023952095808384,0.48404255319148937
42,0.42,0.0,0.8138297872340425,0.8552631578947368,0.7857142857142857,3.9912280701754383,0.1842105263157895,0.8552631578947368,0.2142857142857143,0.1111111111111111,0.7303370786516854,0.8888888888888888,0.7303370786516854,0.8552631578947368,0.7878787878787878,0.4734042553191489
43,0.43,0.0,0.8138297872340425,0.8552631578947368,0.7857142857142857,3.9912280701754383,0.1842105263157895,0.8552631578947368,0.2142857142857143,0.1111111111111111,0.7303370786516854,0.8888888888888888,0.7303370786516854,0.8552631578947368,0.7878787878787878,0.4734042553191489
44,0.44,0.0,0.8031914893617021,0.8157894736842105,0.7946428571428571,3.9725400457665896,0.23181549379065644,0.8157894736842105,0.2053571428571429,0.13592233009708737,0.7294117647058823,0.8640776699029126,0.7294117647058823,0.8157894736842105,0.7701863354037266,0.4521276595744681
45,0.45,0.0,0.8031914893617021,0.8157894736842105,0.7946428571428571,3.9725400457665896,0.23181549379065644,0.8157894736842105,0.2053571428571429,0.13592233009708737,0.7294117647058823,0.8640776699029126,0.7294117647058823,0.8157894736842105,0.7701863354037266,0.4521276595744681
46,0.46,0.0,0.8031914893617021,0.8157894736842105,0.7946428571428571,3.9725400457665896,0.23181549379065644,0.8157894736842105,0.2053571428571429,0.13592233009708737,0.7294117647058823,0.8640776699029126,0.7294117647058823,0.8157894736842105,0.7701863354037266,0.4521276595744681
47,0.47000000000000003,0.0,0.7925531914893617,0.7894736842105263,0.7946428571428571,3.8443935926773447,0.26493199290360736,0.7894736842105263,0.2053571428571429,0.1523809523809524,0.7228915662650602,0.8476190476190476,0.7228915662650602,0.7894736842105263,0.7547169811320756,0.44148936170212766
48,0.48,0.0,0.7978723404255319,0.7894736842105263,0.8035714285714286,4.019138755980862,0.2619883040935672,0.7894736842105263,0.1964285714285714,0.1509433962264151,0.7317073170731707,0.8490566037735849,0.7317073170731707,0.7894736842105263,0.7594936708860759,0.43617021276595747
49,0.49,0.0,0.8031914893617021,0.7894736842105263,0.8125,4.2105263157894735,0.2591093117408907,0.7894736842105263,0.1875,0.14953271028037382,0.7407407407407407,0.8504672897196262,0.7407407407407407,0.7894736842105263,0.7643312101910827,0.4308510638297872
50,0.5,0.0,0.8085106382978723,0.7894736842105263,0.8214285714285714,4.421052631578947,0.2562929061784897,0.7894736842105263,0.1785714285714286,0.14814814814814814,0.75,0.8518518518518519,0.75,0.7894736842105263,0.7692307692307692,0.425531914893617
51,0.51,0.0,0.8085106382978723,0.7894736842105263,0.8214285714285714,4.421052631578947,0.2562929061784897,0.7894736842105263,0.1785714285714286,0.14814814814814814,0.75,0.8518518518518519,0.75,0.7894736842105263,0.7692307692307692,0.425531914893617
52,0.52,0.0,0.8031914893617021,0.7763157894736842,0.8214285714285714,4.34736842105263,0.2723112128146454,0.7763157894736842,0.1785714285714286,0.1559633027522936,0.7468354430379747,0.8440366972477065,0.7468354430379747,0.7763157894736842,0.7612903225806452,0.42021276595744683
53,0.53,0.0,0.8031914893617021,0.7631578947368421,0.8303571428571429,4.498614958448755,0.28522920203735136,0.7631578947368421,0.1696428571428571,0.16216216216216217,0.7532467532467533,0.8378378378378378,0.7532467532467533,0.7631578947368421,0.758169934640523,0.4095744680851064
54,0.54,0.0,0.8085106382978723,0.7631578947368421,0.8392857142857143,4.748538011695907,0.28219484882418805,0.7631578947368421,0.1607142857142857,0.16071428571428573,0.7631578947368421,0.8392857142857143,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.40425531914893614
55,0.55,0.0,0.8085106382978723,0.7631578947368421,0.8392857142857143,4.748538011695907,0.28219484882418805,0.7631578947368421,0.1607142857142857,0.16071428571428573,0.7631578947368421,0.8392857142857143,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.40425531914893614
56,0.56,0.0,0.8085106382978723,0.7631578947368421,0.8392857142857143,4.748538011695907,0.28219484882418805,0.7631578947368421,0.1607142857142857,0.16071428571428573,0.7631578947368421,0.8392857142857143,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.40425531914893614
57,0.5700000000000001,0.0,0.8085106382978723,0.75,0.8482142857142857,4.941176470588235,0.2947368421052632,0.75,0.1517857142857143,0.16666666666666666,0.7702702702702703,0.8333333333333334,0.7702702702702703,0.75,0.7600000000000001,0.39361702127659576
58,0.58,0.0,0.8138297872340425,0.75,0.8571428571428571,5.249999999999998,0.2916666666666667,0.75,0.1428571428571429,0.16521739130434782,0.7808219178082192,0.8347826086956521,0.7808219178082192,0.75,0.7651006711409396,0.3882978723404255
59,0.59,0.0,0.8085106382978723,0.7368421052631579,0.8571428571428571,5.1578947368421035,0.3070175438596492,0.7368421052631579,0.1428571428571429,0.1724137931034483,0.7777777777777778,0.8275862068965517,0.7777777777777778,0.7368421052631579,0.7567567567567567,0.3829787234042553
60,0.6,0.0,0.8031914893617021,0.7236842105263158,0.8571428571428571,5.065789473684209,0.3223684210526316,0.7236842105263158,0.1428571428571429,0.1794871794871795,0.7746478873239436,0.8205128205128205,0.7746478873239436,0.7236842105263158,0.7482993197278911,0.3776595744680851
61,0.61,0.0,0.7872340425531915,0.6842105263157895,0.8571428571428571,4.789473684210525,0.3684210526315789,0.6842105263157895,0.1428571428571429,0.2,0.7647058823529411,0.8,0.7647058823529411,0.6842105263157895,0.7222222222222222,0.3617021276595745
62,0.62,0.0,0.7925531914893617,0.6842105263157895,0.8660714285714286,5.108771929824563,0.3646228974498101,0.6842105263157895,0.1339285714285714,0.19834710743801653,0.7761194029850746,0.8016528925619835,0.7761194029850746,0.6842105263157895,0.7272727272727273,0.35638297872340424
63,0.63,0.0,0.7925531914893617,0.6842105263157895,0.8660714285714286,5.108771929824563,0.3646228974498101,0.6842105263157895,0.1339285714285714,0.19834710743801653,0.7761194029850746,0.8016528925619835,0.7761194029850746,0.6842105263157895,0.7272727272727273,0.35638297872340424
64,0.64,0.0,0.7925531914893617,0.6710526315789473,0.875,5.368421052631579,0.3759398496240602,0.6710526315789473,0.125,0.2032520325203252,0.7846153846153846,0.7967479674796748,0.7846153846153846,0.6710526315789473,0.7234042553191491,0.34574468085106386
65,0.65,0.0,0.7872340425531915,0.6578947368421053,0.875,5.2631578947368425,0.3909774436090225,0.6578947368421053,0.125,0.20967741935483872,0.78125,0.7903225806451613,0.78125,0.6578947368421053,0.7142857142857143,0.3404255319148936
66,0.66,0.0,0.7872340425531915,0.6578947368421053,0.875,5.2631578947368425,0.3909774436090225,0.6578947368421053,0.125,0.20967741935483872,0.78125,0.7903225806451613,0.78125,0.6578947368421053,0.7142857142857143,0.3404255319148936
67,0.67,0.0,0.7925531914893617,0.6447368421052632,0.8928571428571429,6.017543859649126,0.39789473684210525,0.6447368421052632,0.1071428571428571,0.2125984251968504,0.8032786885245902,0.7874015748031497,0.8032786885245902,0.6447368421052632,0.7153284671532848,0.324468085106383
68,0.68,0.0,0.7978723404255319,0.6447368421052632,0.9017857142857143,6.564593301435408,0.3939551849921834,0.6447368421052632,0.0982142857142857,0.2109375,0.8166666666666667,0.7890625,0.8166666666666667,0.6447368421052632,0.7205882352941178,0.3191489361702128
69,0.6900000000000001,0.0,0.7925531914893617,0.618421052631579,0.9107142857142857,6.9263157894736835,0.41898864809081526,0.618421052631579,0.0892857142857143,0.22137404580152673,0.8245614035087719,0.7786259541984732,0.8245614035087719,0.618421052631579,0.7067669172932332,0.30319148936170215
70,0.7000000000000001,0.0,0.7872340425531915,0.5789473684210527,0.9285714285714286,8.105263157894742,0.45344129554655865,0.5789473684210527,0.0714285714285714,0.23529411764705882,0.8461538461538461,0.7647058823529411,0.8461538461538461,0.5789473684210527,0.6875,0.2765957446808511
71,0.71,0.0,0.7819148936170213,0.5657894736842105,0.9285714285714286,7.9210526315789505,0.4676113360323887,0.5657894736842105,0.0714285714285714,0.24087591240875914,0.8431372549019608,0.7591240875912408,0.8431372549019608,0.5657894736842105,0.6771653543307087,0.2712765957446808
72,0.72,0.0,0.7872340425531915,0.5657894736842105,0.9375,9.052631578947368,0.4631578947368421,0.5657894736842105,0.0625,0.2391304347826087,0.86,0.7608695652173914,0.86,0.5657894736842105,0.6825396825396826,0.26595744680851063
73,0.73,0.0,0.7819148936170213,0.5526315789473685,0.9375,8.842105263157896,0.4771929824561403,0.5526315789473685,0.0625,0.2446043165467626,0.8571428571428571,0.7553956834532374,0.8571428571428571,0.5526315789473685,0.672,0.26063829787234044
74,0.74,0.0,0.7712765957446809,0.5131578947368421,0.9464285714285714,9.578947368421048,0.5143992055610724,0.5131578947368421,0.0535714285714286,0.25874125874125875,0.8666666666666667,0.7412587412587412,0.8666666666666667,0.5131578947368421,0.6446280991735538,0.2393617021276596
75,0.75,0.0,0.7712765957446809,0.5,0.9553571428571429,11.200000000000012,0.5233644859813084,0.5,0.044642857142857095,0.2620689655172414,0.8837209302325582,0.7379310344827587,0.8837209302325582,0.5,0.6386554621848739,0.22872340425531915
76,0.76,0.0,0.7606382978723404,0.47368421052631576,0.9553571428571429,10.610526315789484,0.5509099852434826,0.47368421052631576,0.044642857142857095,0.272108843537415,0.8780487804878049,0.7278911564625851,0.8780487804878049,0.47368421052631576,0.6153846153846154,0.21808510638297873
77,0.77,0.0,0.7553191489361702,0.4605263157894737,0.9553571428571429,10.315789473684221,0.5646827348745695,0.4605263157894737,0.044642857142857095,0.27702702702702703,0.875,0.722972972972973,0.875,0.4605263157894737,0.603448275862069,0.2127659574468085
78,0.78,0.0,0.75,0.4473684210526316,0.9553571428571429,10.021052631578959,0.5784554845056565,0.4473684210526316,0.044642857142857095,0.28187919463087246,0.8717948717948718,0.7181208053691275,0.8717948717948718,0.4473684210526316,0.591304347826087,0.2074468085106383
79,0.79,0.0,0.7340425531914894,0.39473684210526316,0.9642857142857143,11.052631578947373,0.6276803118908382,0.39473684210526316,0.0357142857142857,0.2987012987012987,0.8823529411764706,0.7012987012987013,0.8823529411764706,0.39473684210526316,0.5454545454545454,0.18085106382978725
80,0.8,0.0,0.7180851063829787,0.34210526315789475,0.9732142857142857,12.771929824561397,0.6760019314340898,0.34210526315789475,0.0267857142857143,0.31446540880503143,0.896551724137931,0.6855345911949685,0.896551724137931,0.34210526315789475,0.49523809523809526,0.15425531914893617
81,0.81,0.0,0.7074468085106383,0.3026315789473684,0.9821428571428571,16.947368421052587,0.7100478468899523,0.3026315789473684,0.017857142857142905,0.32515337423312884,0.92,0.6748466257668712,0.92,0.3026315789473684,0.4554455445544554,0.13297872340425532
82,0.8200000000000001,0.0,0.7021276595744681,0.2894736842105263,0.9821428571428571,16.21052631578943,0.723444976076555,0.2894736842105263,0.017857142857142905,0.32926829268292684,0.9166666666666666,0.6707317073170732,0.9166666666666666,0.2894736842105263,0.43999999999999995,0.1276595744680851
83,0.8300000000000001,0.0,0.6968085106382979,0.27631578947368424,0.9821428571428571,15.473684210526276,0.7368421052631579,0.27631578947368424,0.017857142857142905,0.3333333333333333,0.9130434782608695,0.6666666666666666,0.9130434782608695,0.27631578947368424,0.42424242424242425,0.12234042553191489
84,0.84,0.0,0.6808510638297872,0.23684210526315788,0.9821428571428571,13.263157894736805,0.7770334928229666,0.23684210526315788,0.017857142857142905,0.34523809523809523,0.9,0.6547619047619048,0.9,0.23684210526315788,0.375,0.10638297872340426
85,0.85,0.0,0.6648936170212766,0.19736842105263158,0.9821428571428571,11.05263157894734,0.8172248803827751,0.19736842105263158,0.017857142857142905,0.3567251461988304,0.8823529411764706,0.6432748538011696,0.8823529411764706,0.19736842105263158,0.32258064516129026,0.09042553191489362
86,0.86,0.0,0.6595744680851063,0.18421052631578946,0.9821428571428571,10.315789473684182,0.830622009569378,0.18421052631578946,0.017857142857142905,0.36046511627906974,0.875,0.6395348837209303,0.875,0.18421052631578946,0.30434782608695654,0.0851063829787234
87,0.87,0.0,0.6436170212765957,0.14473684210526316,0.9821428571428571,8.105263157894715,0.8708133971291866,0.14473684210526316,0.017857142857142905,0.37142857142857144,0.8461538461538461,0.6285714285714286,0.8461538461538461,0.14473684210526316,0.24719101123595508,0.06914893617021277
88,0.88,0.0,0.6329787234042553,0.10526315789473684,0.9910714285714286,11.789473684210568,0.9027975343764817,0.10526315789473684,0.008928571428571397,0.37988826815642457,0.8888888888888888,0.6201117318435754,0.8888888888888888,0.10526315789473684,0.18823529411764706,0.047872340425531915
89,0.89,0.0,0.6329787234042553,0.10526315789473684,0.9910714285714286,11.789473684210568,0.9027975343764817,0.10526315789473684,0.008928571428571397,0.37988826815642457,0.8888888888888888,0.6201117318435754,0.8888888888888888,0.10526315789473684,0.18823529411764706,0.047872340425531915
90,0.9,0.0,0.6382978723404256,0.10526315789473684,1.0,inf,0.8947368421052632,0.10526315789473684,0.0,0.37777777777777777,1.0,0.6222222222222222,1.0,0.10526315789473684,0.1904761904761905,0.0425531914893617
91,0.91,0.0,0.6382978723404256,0.10526315789473684,1.0,inf,0.8947368421052632,0.10526315789473684,0.0,0.37777777777777777,1.0,0.6222222222222222,1.0,0.10526315789473684,0.1904761904761905,0.0425531914893617
92,0.92,0.0,0.6329787234042553,0.09210526315789473,1.0,inf,0.9078947368421053,0.09210526315789473,0.0,0.3812154696132597,1.0,0.6187845303867403,1.0,0.09210526315789473,0.1686746987951807,0.03723404255319149
93,0.93,0.0,0.6276595744680851,0.07894736842105263,1.0,inf,0.9210526315789473,0.07894736842105263,0.0,0.38461538461538464,1.0,0.6153846153846154,1.0,0.07894736842105263,0.14634146341463414,0.031914893617021274
94,0.9400000000000001,0.0,0.6223404255319149,0.06578947368421052,1.0,inf,0.9342105263157895,0.06578947368421052,0.0,0.3879781420765027,1.0,0.6120218579234973,1.0,0.06578947368421052,0.12345679012345677,0.026595744680851064
95,0.9500000000000001,0.0,0.6170212765957447,0.05263157894736842,1.0,inf,0.9473684210526316,0.05263157894736842,0.0,0.391304347826087,1.0,0.6086956521739131,1.0,0.05263157894736842,0.1,0.02127659574468085
96,0.96,0.0,0.6063829787234043,0.02631578947368421,1.0,inf,0.9736842105263158,0.02631578947368421,0.0,0.3978494623655914,1.0,0.6021505376344086,1.0,0.02631578947368421,0.05128205128205127,0.010638297872340425
97,0.97,0.0,0.6063829787234043,0.02631578947368421,1.0,inf,0.9736842105263158,0.02631578947368421,0.0,0.3978494623655914,1.0,0.6021505376344086,1.0,0.02631578947368421,0.05128205128205127,0.010638297872340425
98,0.98,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
99,0.99,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
100,1.0,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
101,0.0,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
102,0.01,1.0,0.532258064516129,1.0,0.21621621621621623,1.2758620689655173,0.0,1.0,0.7837837837837838,0.0,0.46296296296296297,1.0,0.46296296296296297,1.0,0.6329113924050632,0.8709677419354839
103,0.02,1.0,0.5591397849462365,1.0,0.26126126126126126,1.353658536585366,0.0,1.0,0.7387387387387387,0.0,0.47770700636942676,1.0,0.47770700636942676,1.0,0.6465517241379309,0.8440860215053764
104,0.03,1.0,0.5806451612903226,1.0,0.2972972972972973,1.4230769230769231,0.0,1.0,0.7027027027027026,0.0,0.49019607843137253,1.0,0.49019607843137253,1.0,0.6578947368421052,0.8225806451612904
105,0.04,1.0,0.6129032258064516,1.0,0.35135135135135137,1.5416666666666665,0.0,1.0,0.6486486486486487,0.0,0.5102040816326531,1.0,0.5102040816326531,1.0,0.6756756756756758,0.7903225806451613
106,0.05,1.0,0.6451612903225806,1.0,0.40540540540540543,1.681818181818182,0.0,1.0,0.5945945945945945,0.0,0.5319148936170213,1.0,0.5319148936170213,1.0,0.6944444444444444,0.7580645161290323
107,0.06,1.0,0.6827956989247311,1.0,0.46846846846846846,1.8813559322033897,0.0,1.0,0.5315315315315315,0.0,0.5597014925373134,1.0,0.5597014925373134,1.0,0.7177033492822966,0.7204301075268817
108,0.07,1.0,0.6881720430107527,1.0,0.4774774774774775,1.9137931034482758,0.0,1.0,0.5225225225225225,0.0,0.5639097744360902,1.0,0.5639097744360902,1.0,0.7211538461538463,0.7150537634408602
109,0.08,1.0,0.7043010752688172,0.9866666666666667,0.5135135135135135,2.0281481481481483,0.025964912280701708,0.9866666666666667,0.4864864864864865,0.017241379310344827,0.578125,0.9827586206896551,0.578125,0.9866666666666667,0.729064039408867,0.6881720430107527
