,threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
75,-0.25,0.0,0.8457446808510638,0.9473684210526315,0.7767857142857143,4.24421052631579,0.06775559588626746,0.9473684210526315,0.2232142857142857,0.04395604395604396,0.7422680412371134,0.9560439560439561,0.7422680412371134,0.9473684210526315,0.8323699421965318,0.5159574468085106
76,-0.11999999999999922,0.0,0.8351063829787234,0.9210526315789473,0.7767857142857143,4.126315789473685,0.10163339382940112,0.9210526315789473,0.2232142857142857,0.06451612903225806,0.7368421052631579,0.9354838709677419,0.7368421052631579,0.9210526315789473,0.8187134502923976,0.5053191489361702
77,0.009999999999999787,0.0,0.8297872340425532,0.868421052631579,0.8035714285714286,4.421052631578949,0.1637426900584795,0.868421052631579,0.1964285714285714,0.1,0.75,0.9,0.75,0.868421052631579,0.8048780487804879,0.46808510638297873
78,0.14000000000000057,0.0,0.824468085106383,0.8157894736842105,0.8303571428571429,4.808864265927979,0.22184493491794002,0.8157894736842105,0.1696428571428571,0.1308411214953271,0.7654320987654321,0.8691588785046729,0.7654320987654321,0.8157894736842105,0.7898089171974522,0.4308510638297872
79,0.2699999999999996,0.0,0.8297872340425532,0.7894736842105263,0.8571428571428571,5.526315789473682,0.24561403508771928,0.7894736842105263,0.1428571428571429,0.14285714285714285,0.7894736842105263,0.8571428571428571,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.40425531914893614
80,0.40000000000000036,0.0,0.8351063829787234,0.75,0.8928571428571429,7.0000000000000036,0.27999999999999997,0.75,0.1071428571428571,0.15966386554621848,0.8260869565217391,0.8403361344537815,0.8260869565217391,0.75,0.786206896551724,0.3670212765957447
81,0.5300000000000011,0.0,0.824468085106383,0.7105263157894737,0.9017857142857143,7.234449760765552,0.3210005211047421,0.7105263157894737,0.0982142857142857,0.17886178861788618,0.8307692307692308,0.8211382113821138,0.8307692307692308,0.7105263157894737,0.7659574468085107,0.34574468085106386
82,0.6600000000000001,0.0,0.7978723404255319,0.6052631578947368,0.9285714285714286,8.473684210526319,0.4251012145748988,0.6052631578947368,0.0714285714285714,0.22388059701492538,0.8518518518518519,0.7761194029850746,0.8518518518518519,0.6052631578947368,0.7076923076923076,0.2872340425531915
83,0.7900000000000009,0.0,0.7606382978723404,0.4868421052631579,0.9464285714285714,9.08771929824561,0.5422045680238331,0.4868421052631579,0.0535714285714286,0.2689655172413793,0.8604651162790697,0.7310344827586207,0.8604651162790697,0.4868421052631579,0.6218487394957982,0.22872340425531915
84,0.9199999999999999,0.0,0.6914893617021277,0.3026315789473684,0.9553571428571429,6.7789473684210595,0.7299557304476144,0.3026315789473684,0.044642857142857095,0.33125,0.8214285714285714,0.66875,0.8214285714285714,0.3026315789473684,0.4423076923076923,0.14893617021276595
85,1.0500000000000007,0.0,0.6648936170212766,0.18421052631578946,0.9910714285714286,20.631578947368492,0.8231389284020862,0.18421052631578946,0.008928571428571397,0.3583815028901734,0.9333333333333333,0.6416184971098265,0.9333333333333333,0.18421052631578946,0.30769230769230765,0.0797872340425532
86,1.1799999999999997,0.0,0.6382978723404256,0.10526315789473684,1.0,inf,0.8947368421052632,0.10526315789473684,0.0,0.37777777777777777,1.0,0.6222222222222222,1.0,0.10526315789473684,0.1904761904761905,0.0425531914893617
87,1.3100000000000005,0.0,0.6170212765957447,0.05263157894736842,1.0,inf,0.9473684210526316,0.05263157894736842,0.0,0.391304347826087,1.0,0.6086956521739131,1.0,0.05263157894736842,0.1,0.02127659574468085
88,1.4400000000000013,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
89,1.5700000000000003,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
90,1.700000000000001,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
91,1.83,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
92,1.9600000000000009,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
93,2.09,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
94,2.2200000000000006,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
95,2.3499999999999996,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
96,2.4800000000000004,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
97,2.610000000000001,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
98,2.74,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
99,2.870000000000001,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
100,3.0,0.0,0.5957446808510638,0.0,1.0,,1.0,0.0,0.0,0.40425531914893614,,0.5957446808510638,,0.0,,0.0
101,-10.0,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
102,-9.87,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
103,-9.74,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
104,-9.61,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
105,-9.48,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
106,-9.35,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
107,-9.22,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
108,-9.09,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
109,-8.96,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
110,-8.83,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
111,-8.7,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
112,-8.57,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
113,-8.44,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
114,-8.31,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
115,-8.18,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
116,-8.05,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
117,-7.92,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
118,-7.79,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
119,-7.66,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
120,-7.529999999999999,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
121,-7.4,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
122,-7.27,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
123,-7.14,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
124,-7.01,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
125,-6.88,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
126,-6.75,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
127,-6.62,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
128,-6.49,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
129,-6.359999999999999,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
130,-6.23,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
131,-6.1,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
132,-5.97,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
133,-5.84,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
134,-5.71,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
135,-5.58,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
136,-5.45,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
137,-5.32,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
138,-5.1899999999999995,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
139,-5.06,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
140,-4.93,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
141,-4.8,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
142,-4.67,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
143,-4.54,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
144,-4.41,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
145,-4.279999999999999,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
146,-4.1499999999999995,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
147,-4.02,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
148,-3.8899999999999997,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
149,-3.76,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
150,-3.63,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
151,-3.5,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
152,-3.37,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
153,-3.24,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
154,-3.1099999999999994,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
155,-2.9799999999999995,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
156,-2.8499999999999996,1.0,0.4032258064516129,1.0,0.0,1.0,,1.0,1.0,,0.4032258064516129,,0.4032258064516129,1.0,0.5747126436781609,1.0
