,threshold,k_fold,accuracy,sensitivity,specificity,positive_likelihood,negative_likelihood,true_positive_rate,false_positive_rate,false_negative_rate,positive_predictive_value,negative_predictive_value,precision,recall,f1,positive_rate
332,-6.23,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
333,-6.1,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
334,-5.97,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
335,-5.84,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
336,-5.71,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
337,-5.58,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
338,-5.45,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
339,-5.32,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
340,-5.1899999999999995,3.0,0.40860215053763443,1.0,0.009009009009009009,1.009090909090909,0.0,1.0,0.990990990990991,0.0,0.40540540540540543,1.0,0.40540540540540543,1.0,0.5769230769230769,0.9946236559139785
341,-5.06,3.0,0.41397849462365593,1.0,0.018018018018018018,1.0183486238532111,0.0,1.0,0.9819819819819819,0.0,0.4076086956521739,1.0,0.4076086956521739,1.0,0.5791505791505791,0.989247311827957
342,-4.93,3.0,0.41397849462365593,1.0,0.018018018018018018,1.0183486238532111,0.0,1.0,0.9819819819819819,0.0,0.4076086956521739,1.0,0.4076086956521739,1.0,0.5791505791505791,0.989247311827957
343,-4.8,3.0,0.41397849462365593,1.0,0.018018018018018018,1.0183486238532111,0.0,1.0,0.9819819819819819,0.0,0.4076086956521739,1.0,0.4076086956521739,1.0,0.5791505791505791,0.989247311827957
344,-4.67,3.0,0.41935483870967744,1.0,0.02702702702702703,1.0277777777777777,0.0,1.0,0.972972972972973,0.0,0.4098360655737705,1.0,0.4098360655737705,1.0,0.5813953488372093,0.9838709677419355
